用户昵称,评价日期,订单id,商品id,商品名称,商品规格,商品评价得分,评价内容,评价等级,追评内容,追评时间,商家是否回复,回复内容,门店id,门店名称
偶**p,2025年10月05日 16:30:05,6946365202162784125,3741522584211161408,【小王家】复古蓝  质感蓝  杏色阔腿牛仔裤89081,杏色-高个子(163-173cm)/29(115-125斤),5,尺码很合适，质量绝绝子的白牛，宇辉同行推荐的闭眼入,好评,,,否,,,
佛**6,2025年10月05日 16:27:22,6921453778917228092,3767854846259101933,【九九定制】（有赠腰带）宽松牛仔阔腿裤25年新款中高腰小众设计感牛仔小个子,复古蓝-小个子(148-155cm)/XS(80-95斤),5,试穿了，我穿合身，还送了腰带。质量好，是软牛仔，穿着舒适。小个子改版，本人个子小，穿九分裤标准尺码刚刚好！,好评,,,否,,,
苏**0,2025年10月05日 16:20:19,6946468481543771737,3751359783949697316,小王家新款刺绣款牛仔阔腿裤女中高腰复古水洗宽松牛仔长裤89081,丹宁色-小个子(153-163cm)/28(105-115斤),5,小王家牛仔真的很不错，实物比照片还要好看？,好评,,,否,,,
哈**8,2025年10月05日 16:15:59,6946604777581188410,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
用**4,2025年10月05日 16:15:32,6921379695933029836,3721666757119836639,小王家秋季新款裤子女中高腰显瘦爆款时尚阔腿裤通勤穿搭89138,复古蓝-小个子(153-163cm)/28(105-115斤),5,裤子质量可以，软软的很舒服,好评,,,否,,,
芒**6,2025年10月05日 16:13:19,6946230354775971499,3774033577763799585,【绿子粉丝】小王家百搭秋季新款显瘦直筒阔腿裤女2025年爆款休闲牛仔裤68065,复古蓝【小个子】(155cm以内)/S(85-95斤),0,,差评,这是我抖音买的就好穿的一条裤子，真的因为个子矮，一直不好买裤子，这条就特别好穿，关键什么衣服都好搭，小个子快去买，希望多出点我们小个子穿的款式，还有加棉的多出点，,2025-10-23 10:33:40,否,,,
缘**d,2025年10月05日 15:50:57,6921448225257652128,3756545185811661339,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,复古深蓝-常规(163cm以内)/26(90-105斤),5,很不错哦快快下单吧是我喜欢的款式哦,好评,,,否,,,
s**x,2025年10月05日 15:49:49,6921482641253104651,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,灰杏色-常规(163cm以内)/28(115-125斤),5,,好评,,,否,,,
二**p,2025年10月05日 15:46:39,6921447899486322633,3775151843206890315,【秋日氛围】小王家一裤两穿牛仔裤女25年新款复古宽松显瘦水洗阔腿长裤89316,丹宁色-常规(163cm以内)/29(120-130斤),0,,差评,牛仔裤上身很好看，也不掉色，推荐,2025-10-30 22:27:18,否,,,
暖**b,2025年10月05日 15:44:31,6946456300224058582,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-高个子(163-173cm)/29(115-125斤),5,版型超好看,好评,,,否,,,
m**6,2025年10月05日 15:42:24,6921477779612598136,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/26(90-105斤),5,非常好看，很合身，版型好。,好评,,,否,,,
萌**b,2025年10月05日 15:40:20,6921425919522209125,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/26(85-95斤),5,于辉直播间买的，质量很好，版型喜欢。身高160体重94，刚开始买的26后面换的25。,好评,,,否,,,
༺**6,2025年10月05日 15:39:29,6921366434199273150,3767321355570249751,小王家腊肠狗显瘦阔腿裤女25年款复古牛仔裤通勤穿小个子搭89235,怀旧蓝【常规】(155-163cm)/M(100-115斤),5,质量很好，穿着挺舒服的，长短正好，就是拍小了,好评,,,否,,,
左**8,2025年10月05日 15:38:14,6946500247035844144,3769753427878478030,【墨尔本冬】小王家弯刀裤女25年秋季新款中高腰宽松显瘦设计感牛仔裤86011,原牛黑-高个子(163cm以上)/27(105-115斤),5,,好评,,,否,,,
柠**4,2025年10月05日 15:36:27,6921447469276299174,3769753427878478030,小王家弯刀裤女25年秋季新款中高腰宽松显瘦设计感牛仔裤86011,原牛黑-常规(163cm以内)/26(90-105斤),5,上身挺好看的，大小码数合适 穿多大拍多大就行，没有失望哈哈哈哈,好评,,,否,,,
晴**x,2025年10月05日 15:35:35,6946646177573180527,3736305610027827505,【小王家】高级蓝 杏色宽松显瘦阔腿牛仔裤89106,高级蓝-高个子(163cm以上)/29(115-125斤),4,,好评,,,否,,,
l**h,2025年10月05日 15:33:24,6921380857430769552,3721666757119836639,小王家秋季新款裤子女中高腰显瘦爆款时尚阔腿裤通勤穿搭89138,复古蓝-小个子(153-163cm)/27(95-105斤),5,这个裤子腰和裤长刚刚好，很舒服,好评,,,否,,,
马**6,2025年10月05日 15:25:03,6946517379487438755,3775287321398739073,【小王家】复古蓝 丹宁色 黑色刺绣款牛仔裤女25年新款阔腿长裤89296,复古蓝-高个子(163cm以上)/30(125-135斤),5,,好评,,,否,,,
糖**f,2025年10月05日 15:24:53,6946356511695967358,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,杏色-小个子(153-163cm)/29(115-125斤),5,,好评,,,否,,,
清**8,2025年10月05日 15:17:22,6946372108647273856,3769753427878478030,【艾读分享】小王家弯刀裤女25年秋季新款中高腰宽松显瘦设计感牛仔裤86011,丹宁色-常规(163cm以内)/27(105-115斤),5,裤子版型宽松有型，好。,好评,,,否,,,
花**r,2025年10月05日 15:10:19,6921278908482682621,3756545185811661339,【小王家】复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,丹宁色-常规(163cm以内)/30(135-145斤),5,哇这个裤子的颜色样式都很漂亮,好评,,,否,,,
暖**0,2025年10月05日 15:02:42,6946557354093450525,3771745006495334540,小王家丹宁色牛仔裤25年秋季款宽松显瘦刺绣款阔腿裤百搭68051,丹宁色-常规(163cm以内)/S(90-100斤),0,,差评,,2025-10-29 19:39:16,否,,,
筱**6,2025年10月05日 14:58:17,6921185596139928917,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,杏色-高个子(163-173cm)/29(115-125斤),5,,好评,,,否,,,
焱**8,2025年10月05日 14:54:19,6921516894915690460,3774959787343741100,小王家米杏色阔腿弯刀牛仔裤女2025秋季宽松显瘦垂感拖地裤68066,米杏色-常规(163cm以内)/L(115-125斤),5,,好评,,,否,,,
石**0,2025年10月05日 14:53:55,6921514608602152135,3701823009808580754,小王家复古蓝牛仔微喇裤女新款修身显瘦中高腰牛仔微喇长裤83008,复古蓝-常规(153-163cm)/28(105-115斤),5,裤子非常非常合适呀，因为与辉同行所以关注你们店的，非常非常显瘦，质量很好,好评,,,否,,,
L**8,2025年10月05日 14:51:41,6946667428990687117,3774959787343741100,小王家米杏色阔腿弯刀牛仔裤女2025秋季宽松显瘦垂感拖地裤68066,米杏色-常规(163cm以内)/M(100-115斤),5,非常棒的一条裤子,好评,,,否,,,
蚂**d,2025年10月05日 14:44:12,6946220228283602360,3756545185811661339,【小王家】复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古蓝-高个子(163cm以上)/28(115-125斤),5,在宇辉同行直播间买的版型质量都很好，穿着很合适,好评,,,否,,,
半**p,2025年10月05日 14:41:08,6946443685690807645,3741522584211161408,【小王家】复古蓝  质感蓝  杏色阔腿牛仔裤89081,复古蓝-小个子(153-163cm)/27(95-105斤),5,,好评,,,否,,,
米**p,2025年10月05日 14:40:49,6946267359703012624,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,杏色-高个子(163-173cm)/29(115-125斤),5,,好评,,,否,,,
岁**b,2025年10月05日 14:35:24,6946569337344432097,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,黑色-常规(163cm以内)/29(115-125斤),5,,好评,,,否,,,
媛**2,2025年10月05日 14:28:41,6921516808519711911,3774959787343741100,小王家米杏色阔腿弯刀牛仔裤女2025秋季宽松显瘦垂感拖地裤68066,米杏色-常规(163cm以内)/L(115-125斤),4,,好评,,,否,,,
白**0,2025年10月05日 14:27:05,6921533029748669861,3774959787343741100,小王家米杏色阔腿弯刀牛仔裤女2025秋季宽松显瘦垂感拖地裤68066,米杏色-高个子(163cm以上)/S(85-100斤),5,很喜欢合身，颜色也很百搭！*･゜ﾟ･*:.｡..｡.:*･'(*ﾟ▽ﾟ*)'･*:.｡. .｡.:*･゜ﾟ･*,好评,,,否,,,
心**r,2025年10月05日 14:24:28,6921495308153879778,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/27(95-105斤),5,尺码标准，收到试穿一下很满意！还想要条白色,好评,,,否,,,
🌈**z,2025年10月05日 14:13:53,6946623230072657645,3770249997099074000,【李时髦专属】小王家不贴腿微喇裤25年新款筒喇裤小个子牛仔89256,复古蓝-小个子(148-155cm)/L(110-120斤),5,,好评,裤子版型很好，上身显瘦，穿着舒服，质量也不错！,2025-10-05 14:25:55,否,,,
🐟**8,2025年10月05日 14:12:38,6921355617979563344,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-小个子(153-163cm)/28(105-115斤),5,小个子买到了不用裁边的裤子，太喜欢了,好评,,,否,,,
੯**r,2025年10月05日 14:12:22,6921462949363088534,3767854846259101933,【九九定制】（有赠腰带）宽松牛仔阔腿裤25年新款中高腰小众设计感牛仔小个子,复古蓝-小个子(148-155cm)/S(95-105斤),5,,好评,,,否,,,
阳**j,2025年10月05日 14:09:59,6946671793886925881,3703329995796644107,小王家显瘦中高腰微喇牛仔裤女修身设计感复古蓝色牛仔长裤83009,蓝色-高个子(163CM以上)/28(105-115斤),5,衣服质量确实不错，版型很正,好评,,,否,,,
健**8,2025年10月05日 14:09:15,6946511232967776027,3756545185811661339,【雪澜专属】小王家弯刀裤女25年秋季新款中高腰宽松显瘦设计感牛仔裤86011,复古深蓝-常规(163cm以内)/25(90斤以内),5,尺码标准，颜色很好，性价比高,好评,,,否,,,
闪**0,2025年10月05日 14:06:30,6921499766334127643,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/26(85-95斤),5,很好看尺码标准,好评,,,否,,,
明**v,2025年10月05日 14:03:45,6946300858615403906,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-小个子(153-163cm)/27(95-105斤),5,按照体重推荐买的，合适。而且拍小个子款式，我终于不用修裤腿了，开心。,好评,,,否,,,
J**h,2025年10月05日 13:56:44,6946494004196218762,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规(163CM以内)/29(115-125斤),0,,差评,好穿,2025-10-27 21:28:14,否,,,
汝**2,2025年10月05日 13:53:41,6921477435392556843,3736305610027827505,【小王家】高级蓝 杏色宽松显瘦阔腿牛仔裤89106,杏色-高个子(163cm以上)/30(125-135斤/小个子没有30码),5,,好评,,,否,,,
知**f,2025年10月05日 13:53:27,6921307175067483642,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,复古蓝-小个子(153-163cm)/27(95-105斤),5,尺码合适，颜色好搭衣服，版型设计合理。,好评,,,否,,,
焦**p,2025年10月05日 13:52:07,6921290358176906427,3735766247892189588,小王家弹力修身微喇牛仔裤25年新款复古开叉猫须设计感长裤83011,深墨蓝-小个子(153-163cm)/27(100-110斤),5,,好评,,,否,,,
🌈**j,2025年10月05日 13:47:58,6946589581996529577,3775285281557709193,小王家牛仔裤子女25年秋季款中高腰显瘦时尚阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/28(105-115斤),5,裤子质量很好，穿着舒服，很板正，又很显瘦，不显肚子。,好评,,,否,,,
怎**2,2025年10月05日 13:44:10,6921495203896131505,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-高个子(163cm以上)/27(95-105斤),5,裆部太低了,好评,,,否,,,
不**8,2025年10月05日 13:40:40,6946653367830058861,3775666066689229213,小王家牛仔裤女款爆款2025新款秋季搭配显瘦阔腿裤垂感长裤89181,杏色-小个子(163cm以内)/27(95-105斤),5,,好评,,,否,,,
沙**r,2025年10月05日 13:39:00,6946653576682542745,3736305610027827505,【小王家】高级蓝 杏色宽松显瘦阔腿牛仔裤89106,高级蓝-小个子(148-155cm)/26(85-95斤),5,没有什么味道，就是自己是梨形身材，腰有点大，但是挺舒服,好评,,,否,,,
用**8,2025年10月05日 13:22:41,6946568620032267337,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规厚绒(163CM以内)/28(105-115斤),5,,好评,,,否,,,
是**x,2025年10月05日 13:21:27,6921486935315283145,3756545185811661339,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,丹宁色-高个子(163cm以上)/28(115-125斤),5,臀围和腰围特别合适，很喜欢,好评,,,否,,,
蜜**2,2025年10月05日 13:17:35,6921392099234905879,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,复古蓝-小个子(153-163cm)/28(105-115斤),3,质量质感差点，后兜不知道是设计的还是人为磨的料子更薄，版型还行,中评,,,否,,,
五**4,2025年10月05日 13:13:40,6946287885948621853,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,杏色-小个子(153-163cm)/28(105-115斤),5,,好评,,,否,,,
徐**z,2025年10月05日 13:12:00,6946529778857612822,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-高个子(163cm以上)/29(115-125斤),5,29码，挺好的穿着很舒服推荐。,好评,,,否,,,
🌾**x,2025年10月05日 13:11:32,6921304731689451282,3773223276248170713,【李时髦专属】小王家秋季咖色牛仔裤子女25年新款中高腰宽松显瘦阔腿裤68060,咖色-常规(163cm以内)/L(105-115斤),3,裤子穿第一次就膝盖鼓包，喜欢皱,中评,,,否,,,
可**6,2025年10月05日 13:08:09,6946300827511297137,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-高个子(163-173cm)/28(105-115斤),5,162，110斤，L码正合适。以前拍的小王家的几件裤子，腰部略肥，这款正好。,好评,,,否,,,
Z**d,2025年10月05日 13:07:13,6946365703263425934,3767321355570249751,小王家腊肠狗显瘦阔腿裤女25年款复古牛仔裤通勤穿小个子搭89235,怀旧蓝【常规】(155-163cm)/M(100-115斤),5,,好评,,,否,,,
月**h,2025年10月05日 13:03:38,6921532958432066832,3767854846259101933,【九九定制】（有赠腰带）宽松牛仔阔腿裤25年新款中高腰小众设计感牛仔小个子,复古蓝-小个子(148-155cm)/S(95-105斤),5,,好评,,,否,,,
往**d,2025年10月05日 12:58:58,6921394649382222864,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,杏色-高个子(163-173cm)/29(115-125斤),5,版型好看,好评,,,否,,,
向**r,2025年10月05日 12:54:33,6946566024352830877,3771745006495334540,小王家丹宁色牛仔裤25年秋季款宽松显瘦刺绣款阔腿裤百搭68051,丹宁色-高个子(163cm以上)/XL(125-135斤),5,物流很快，尺码标准，穿上合适，特别喜欢，就像leo老师说的，关键是**的哪个衣服都能搭,好评,,,否,,,
梦**0,2025年10月05日 12:53:24,6946544191375152898,3712994054246629657,小王家牛仔裤女秋季窄版百搭复古水洗通勤穿搭琥珀系穿搭89082,杏色-小个子(163CM以内)/29(115-125斤),5,,好评,,,否,,,
流**h,2025年10月05日 12:48:27,6921465961635938227,3721666757119836639,小王家秋季新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-高个子(163-173cm)/27(95-105斤),5,,好评,,,否,,,
༄**p,2025年10月05日 12:47:20,6946641558438877106,3736305610027827505,【小王家】高级蓝 杏色宽松显瘦阔腿牛仔裤89106,杏色-高个子(163cm以上)/29(115-125斤),5,,好评,,,否,,,
张**n,2025年10月05日 12:37:09,6946574900431885864,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规厚绒(163CM以内)/27(95-105斤),5,,好评,,,否,,,
油**8,2025年10月05日 12:26:53,6921306631955644375,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,复古蓝-高个子(163-173cm)/29(115-125斤),5,尺码合适，布料很柔软，满意！,好评,,,否,,,
🌈**b,2025年10月05日 12:22:47,6921407749091524163,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,复古蓝-小个子(153-163cm)/29(115-125斤),4,,好评,,,否,,,
袁**2,2025年10月05日 12:21:51,6946288459155707051,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-小个子(153-163cm)/29(115-125斤),5,穿上很显腿型，裤腿比平常买的阔腿裤显腿细,好评,,,否,,,
1**z,2025年10月05日 12:18:09,6921403401088630042,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-小个子(153-163cm)/26(85-95斤),5,好看。质量很好，每件都喜欢,好评,,,否,,,
果**f,2025年10月05日 12:15:31,6946410534784931600,3767321355570249751,小王家腊肠狗显瘦阔腿裤女25年款复古牛仔裤通勤穿小个子搭89235,怀旧蓝【常规】(155-163cm)/L(115-125斤),5,,好评,,,否,,,
W**n,2025年10月05日 12:14:24,6946586083582612768,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,丹宁色-常规(163cm以内)/27(105-115斤),5,,好评,,,否,,,
杨**0,2025年10月05日 12:13:38,6946610615105557822,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/27(105-115斤),5,"尺码偏小，我157.105斤，穿这款27偏小。

面料质感：裤子气味好大，纯粹是信任与辉同行直播间。版型是不错，洗了水太阳暴晒了，还是一股臭味。",好评,尺码偏小，我又买了你家28码的裤子，腰围偏紧，建议大家往大一码拍。过水后味还是挺大，今天第一次穿，今晚要用洗衣液泡水看能不能除除味道。,2025-10-07 09:44:32,否,,,
低**l,2025年10月05日 12:12:06,6946348005748511940,3741522584211161408,【小王家】复古蓝  质感蓝  杏色阔腿牛仔裤89081,杏色-小个子(153-163cm)/28(105-115斤),5,,好评,,,否,,,
小**p,2025年10月05日 12:08:37,6946721086217000561,3730563509302460572,小王家女装2025显瘦复古百搭牛仔阔腿长裤穿搭琥珀系穿搭89227,杏色-常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
L**v,2025年10月05日 11:58:44,6921445534399953940,3750254340955308198,【长腿达人】小王家小众设计一裤多穿牛仔裤女25年新款宽松显瘦阔腿裤89210,复古蓝-小个子(155cm以内)/S(85-95斤),5,,好评,,,否,,,
用**d,2025年10月05日 11:57:56,6921458301653647202,3771745006495334540,小王家丹宁色牛仔裤25年秋季款宽松显瘦刺绣款阔腿裤百搭68051,丹宁色-常规(163cm以内)/L(115-125斤),5,,好评,,,否,,,
用**p,2025年10月05日 11:52:34,6946629182843983137,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/28(115-125斤),5,"质量非常好，满意！颜色也是喜欢的蓝

尺码建议：标准",好评,,,否,,,
「**0,2025年10月05日 11:44:57,6921371154300566547,3775666066689229213,小王家牛仔裤女款爆款2025新款秋季搭配显瘦阔腿裤垂感长裤89181,杏色-高个子(163cm以上)/27(95-105斤),4,,好评,,,否,,,
沐**2,2025年10月05日 11:44:36,6946548092494419121,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规(163CM以内)/27(95-105斤),5,,好评,,,否,,,
华**x,2025年10月05日 11:40:47,6946619448151512958,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/30(135-145斤),5,,好评,,,否,,,
李**x,2025年10月05日 11:35:17,6946260224339023541,3769914169294454793,【三朵专属】小王家宽松弯刀裤女秋季新款中高腰宽松显瘦设计感牛仔裤86011,复古深蓝-常规(163cm以内)/26(90-105斤),5,,好评,,,否,,,
把**v,2025年10月05日 11:33:49,6946267097710073250,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-高个子(163-173cm)/30(125-135斤),5,裤子质量很好 就是有点短了（本人身高的原因）喜欢的放心拍吧,好评,,,否,,,
贪**2,2025年10月05日 11:24:46,6921520200252095955,3712994054246629657,【小王家】杏色 丹宁色牛仔阔腿裤复古显瘦89082,杏色-小个子(163CM以内)/28(105-115斤),5,非常惊喜，对我小个子来说穿个稍厚一点运动鞋刚刚好，修身型,好评,,,否,,,
A**n,2025年10月05日 11:21:28,6946597769872151803,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,灰杏色-高个子(163cm以上)/29(125-135斤),5,,好评,,,否,,,
N**4,2025年10月05日 11:19:52,6946682243008960428,3754178074724401347,小王家显瘦宽松25年新款莱赛尔阔腿牛仔裤女2025新款时尚休闲百搭,丹宁色【常规】(163cm以内)/29(115-125斤),5,版型真的很绝,好评,,,否,,,
过**4,2025年10月05日 11:17:47,6946484982551287427,3756545185811661339,小王家弯刀裤女25年秋季新款中高腰宽松显瘦设计感牛仔裤86011,复古深蓝-高个子(163cm以上)/28(115-125斤),5,质量超好很喜欢,好评,,,否,,,
瑶**f,2025年10月05日 11:17:08,6946636259769259583,3721666757119836639,小王家秋季新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古浅蓝-小个子(153-163cm)/26(85-95斤),5,做工精细，质量好，满意，值得推荐,好评,,,否,,,
颜**j,2025年10月05日 11:10:02,6946631115322824250,3736305610027827505,【小王家】高级蓝 杏色宽松显瘦阔腿牛仔裤89106,杏色-常规(155-163cm)/30(125-135斤/小个子没有30码),5,裤子巨软，特别好穿。颜色不是白色的。是灰白色。非常推荐。纯棉穿的很透气,好评,,,否,,,
䒕**8,2025年10月05日 11:05:36,6946387568099006207,3756545185811661339,【雪澜专属】小王家弯刀裤女25年秋季新款中高腰宽松显瘦设计感牛仔裤86011,复古深蓝-高个子(163cm以上)/26(90-105斤),5,连续在她家买了几件，质量都很好，这个价位也能接受，很满意,好评,,,否,,,
芦**0,2025年10月05日 10:56:25,6946590497812387520,3756545185811661339,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,丹宁色-高个子(163cm以上)/29(125-135斤),5,收到秒收，真的版型非常棒，面料也很好,好评,,,否,,,
2**r,2025年10月05日 10:55:44,6921364834824453465,3736305610027827505,【小王家】高级蓝 杏色宽松显瘦阔腿牛仔裤89106,杏色-小个子(148-155cm)/28(105-115斤),5,,好评,,,否,,,
E**l,2025年10月05日 10:55:41,6921319905194114546,3741522584211161408,【小王家】复古蓝  质感蓝  杏色阔腿牛仔裤89081,复古蓝-高个子(163-173cm)/27(95-105斤),5,,好评,,,否,,,
邹**v,2025年10月05日 10:50:28,6946651271024219597,3734484030570234298,小王家复古小众女装裤子25年新款设计感显瘦微喇阔腿牛仔裤89217,怀旧蓝-常规(163cm以内)/29(115-125斤),5,请看图片，Very good.,好评,,,否,,,
财**b,2025年10月05日 10:48:16,6946280608643880916,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-小个子(153-163cm)/29(115-125斤),4,,好评,,,否,,,
✨**h,2025年10月05日 10:48:15,6921407811386768619,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-小个子(153-163cm)/27(95-105斤),5,,好评,,,否,,,
熙**2,2025年10月05日 10:43:19,6946328867577927429,3773223276248170713,小王家秋季咖色牛仔裤子女25年新款中高腰宽松显瘦阔腿裤68060,咖色-常规(163cm以内)/L(105-115斤),5,很值得购买，非常喜欢的一款，尺码合适,好评,,,否,,,
崔**n,2025年10月05日 10:37:16,6946458298428953718,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-小个子(153-163cm)/27(95-105斤),5,"非常好
上身效果：显瘦，非常合适。",好评,,,否,,,
@**4,2025年10月05日 10:37:16,6946306209395185220,3767321355570249751,小王家腊肠狗显瘦阔腿裤女25年款复古牛仔裤通勤穿小个子搭89235,怀旧蓝【常规】(155-163cm)/S(85-100斤),5,裤子收到了 很喜欢 以后裤子就他家啦 值得推荐的,好评,,,否,,,
@**j,2025年10月05日 10:33:46,6946229682782410379,3756545185811661339,【小王家】复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古蓝-高个子(163cm以上)/26(90-105斤),5,,好评,,,否,,,
朵**z,2025年10月05日 10:33:33,6921463021077233010,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规(163CM以内)/25(85斤以内),5,,好评,,,否,,,
天**p,2025年10月05日 10:28:57,6946637555637819312,3736305610027827505,【小王家】高级蓝 杏色宽松显瘦阔腿牛仔裤89106,杏色-常规(155-163cm)/27(95-105斤),5,,好评,,,否,,,
聪**x,2025年10月05日 10:26:43,6946643366900012278,3768628195998433459,小王家刺绣款牛仔裤女25你啊新款中腰高弹微喇叭牛仔长裤63051,复古蓝-常规(163cm以内)/XL(115-125斤),5,,好评,,,否,,,
卓**0,2025年10月05日 10:22:24,6946283562877130591,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-高个子(163-173cm)/30(125-135斤),5,,好评,,,否,,,
甜**0,2025年10月05日 10:19:40,6946268797875983572,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-小个子(153-163cm)/29(115-125斤),5,,好评,,,否,,,
木**j,2025年10月05日 10:18:56,6946080276621956801,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,杏色-高个子(163-173cm)/27(95-105斤),5,,好评,,,否,,,
W**h,2025年10月05日 10:16:21,6946707958775420796,3735399801307660303,小王家牛仔裤女款爆款2025新款秋季搭配显瘦阔腿裤垂感长裤89181,杏色-高个子(163cm以上)/28(105-115斤),5,尺码合适，上身效果很好，颜色也喜欢，非常非常非常满意,好评,,,否,,,
。**0,2025年10月05日 10:15:30,6946283352079668770,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,杏色-高个子(163-173cm)/30(125-135斤),4,面料不扎人，穿的还不错,好评,,,否,,,
下**j,2025年10月05日 09:56:49,6946258080508483123,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-小个子(153-163cm)/26(85-95斤),5,小个子的福利，颜色裤型都好看,好评,,,否,,,
慧**p,2025年10月05日 09:53:52,6946420912474363524,3712994054246629657,小王家牛仔裤女秋季显瘦窄版阔腿裤百搭复古水洗通勤穿搭89082,丹宁色-高个子(163CM以上)/29(115-125斤),4,"上身效果：上身效果好好
面料质感：好
尺码建议：尺码合适",好评,,,否,,,
