用户昵称,评价日期,订单id,商品id,商品名称,商品规格,商品评价得分,评价内容,评价等级,追评内容,追评时间,商家是否回复,回复内容,门店id,门店名称
蝶**0,2025年11月05日 14:00:53,6947609719927805870,3769703612717072805,小王家秋季新款弯刀牛仔裤中高腰宽松显瘦怀旧水洗牛仔阔腿68007,怀旧色-常规(155-165cm)/M(100-110斤),5,,好评,,,否,,,
李**j,2025年11月05日 13:53:28,6947644837578347644,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/28(110-120斤),5,,好评,,,否,,,
婷**2,2025年11月05日 13:52:05,6921850216343371330,3781220412944417229,小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤521011,丹宁色-常规(160cm以内)/27(100-110斤),5,,好评,,,否,,,
燕**j,2025年11月05日 13:40:32,6947538306552173982,3782488879895019661,【小王家】杏色秋冬加绒牛仔裤25年新款设计感阔腿裤89106,杏色-厚绒常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
o**v,2025年11月05日 13:38:38,6947639994824726087,3712945192626684127,小王家三本针牛仔裤子秋季女装直筒窄版阔腿裤复古百搭长裤89138,复古蓝-常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
o**v,2025年11月05日 13:38:38,6947639994824660551,3741522584211161408,小王家刺绣款阔腿裤女中复古水洗宽松牛仔长裤琥珀系穿搭89081,复古蓝-小个子(153-163cm)/27(95-105斤),5,,好评,,,否,,,
Z**0,2025年11月05日 13:31:39,6947500925173503645,3780510753333837935,【小王家】复古蓝不贴腿微喇牛仔裤女中高腰显瘦筒喇裤89231,复古蓝-常规(155-165cm)/M(100-110斤),5,"穿上很舒适
版型设计：不显胖",好评,,,否,,,
娟**l,2025年11月05日 13:31:08,6947633915175900218,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规(163CM以内)/29(115-125斤),5,好评,好评,,,否,,,
冰**z,2025年11月05日 13:27:25,6922104574926486660,3767321355570249751,【腊肠狗】小王家显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝-高个子(163cm以上)/M(100-115斤),5,,好评,,,否,,,
滴**n,2025年11月05日 13:16:23,6922122414383398667,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-高个子(163cm以上)/25(85斤以内),5,,好评,,,否,,,
幸**0,2025年11月05日 13:15:20,6947498216245958556,3775285281557709193,小王家牛仔裤子女25年秋季款中高腰显瘦时尚阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/28(105-115斤),5,,好评,,,否,,,
🌻**j,2025年11月05日 13:14:45,6947611489824478879,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-高个子(163cm以上)/27(95-105斤),5,,好评,,,否,,,
七**n,2025年11月05日 13:11:06,6921939331748232519,3769144532663402701,小王家黑灰色牛仔裤女25年新款中高腰宽松显瘦弯刀阔腿裤89301,黑灰色-植绒常规(163cm以内)/28(110-120斤),5,质感很好，显瘦遮肉，挺阔有型，膝盖不鼓包,好评,,,否,,,
不**d,2025年11月05日 13:08:56,6922051492626726771,3781808701124509763,《三重奏》小王家冬季加绒款爆款搭配显瘦阔腿裤垂感长裤89181,杏色-高个子厚绒(163cm以上)/28(105-115斤),4,裤子质量在线，建议出点加长的款式,好评,,,否,,,
宝**p,2025年11月05日 13:05:47,6921998174051270411,3781032987064402066,小王家刺绣款牛仔阔腿裤女新款中高腰水洗牛仔长裤通勤百搭89081,杏色-高个子(163-173cm)/30(125-135斤),5,,好评,,,否,,,
安**2,2025年11月05日 13:03:19,6921858789135974235,3781220412944417229,小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤521011,黑灰色-常规(160cm以内)/27(100-110斤),5,有一点点卡当 其余还好,好评,,,否,,,
如**b,2025年11月05日 13:01:12,6922086120357330490,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,丹宁色-高个子(163cm以上)/30(130-140斤),3,,中评,,,否,,,
🍀**d,2025年11月05日 13:01:10,6947613739875505930,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-高个子(163cm以上)/28(105-115斤),5,,好评,,,否,,,
昭**p,2025年11月05日 13:00:34,6947488859296961921,3780510753333837935,【小王家】复古蓝不贴腿微喇牛仔裤女中高腰显瘦筒喇裤89231,复古蓝-常规(155-165cm)/L(110-125斤),5,质量版型都不错，没有异味，就是裤长太长了，写的102我就买了，结果能有105，穿最厚的鞋差点踩鞋底下,好评,,,否,,,
宋**j,2025年11月05日 12:59:17,6947631513547511552,3772520898897248477,【李时髦专属】小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤89296,复古蓝-小个子(148-155cm)/30(125-135斤),4,物流很快，尺码大小刚好合适，款式质量也不错，值得购买,好评,,,否,,,
槐**d,2025年11月05日 12:57:37,6922136055802330243,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-小个子(148-155cm)/27(95-105斤),5,,好评,,,否,,,
h**p,2025年11月05日 12:54:04,6947584769822954733,3779178540445073749,黑灰色弯刀裤女25年秋冬复古设计师牛仔裤阔腿裤86011,黑灰色植绒-高个子(163-170cm)/27(100-110斤),5,,好评,,,否,,,
想**r,2025年11月05日 12:53:06,6947666715238930204,3771391360960167942,小王家微喇牛仔裤女25年新款中高腰修身显瘦黑灰色高弹牛仔裤8361,黑灰色-植绒常规(163cm以内)/29(115-125斤),5,很好很喜欢，以后就在这家店买了,好评,,,否,,,
燕**8,2025年11月05日 12:50:13,6947523277980439829,3782687666013864376,【小王家】复古蓝 丹宁色一裤两穿牛仔裤女25年新款宽松显瘦阔腿长裤89316,复古蓝-常规(163cm以内)/27(100-110斤),5,,好评,,,否,,,
二**8,2025年11月05日 12:47:23,6946808243681694837,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,灰杏色-高个子(163cm以上)/29(120-130斤),4,很不错，但是我第一次穿碰上下雨，弄了泥水就洗不掉了😭😭,好评,,,否,,,
星**l,2025年11月05日 12:45:57,6947582533746824831,3771391360960167942,【漠河舞厅】小王家微喇牛仔裤女25年新款中高腰修身显瘦黑灰色高弹牛仔裤8361,黑灰色-植绒高个子(163cm以上)/28(105-115斤),5,,好评,,,否,,,
小**d,2025年11月05日 12:44:44,6947624879608763513,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-高个子(163cm以上)/29(115-125斤),5,与辉同行推荐的，非常满意的阔腿裤，质量、颜色和版型款式都非常适合想飒的女人，继续关注回购的。,好评,,,否,,,
叮**t,2025年11月05日 12:44:26,6947629337622419363,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-小个子(148-155cm)/28(105-115斤),0,,差评,不错，特别合适。腰居然刚刚好。别的不是这大了要修剪。就是那大了要修剪。这条居然哪哪都合适。,2025-12-01 10:07:01,否,,,
🉑**j,2025年11月05日 12:44:10,6947605430716602264,3721666757119836639,小王家秋冬新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,丹宁色-厚绒常规(163cm以内)/30(125-135斤),5,,好评,,,否,,,
言**p,2025年11月05日 12:39:13,6947605017433151003,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-小个子(148-155cm)/27(95-105斤),5,,好评,,,否,,,
傻**p,2025年11月05日 12:36:51,6947626440998393612,3775319714310521298,小王家腊肠狗显瘦阔腿裤女25年款复古设计感牛仔裤通勤穿搭89235,怀旧蓝【高个子】(163CM以上)/M(100-115斤),5,还行，只要穿着腿上不起包，就会一直种草小王家牛仔裤,好评,,,否,,,
秋**r,2025年11月05日 12:36:46,6947624892109035490,3780500149084750150,小王家小个子牛仔裤女25年秋冬新款中高腰复古水洗阔腿裤68055,复古蓝-小个子(148-155cm)/S(85-95斤),5,,好评,,,否,,,
秋**r,2025年11月05日 12:36:29,6947609502731671522,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-小个子(148-155cm)/26(85-95斤),5,,好评,,,否,,,
苹**8,2025年11月05日 12:34:20,6922119439229943244,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/26(90-100斤),5,版型独特 好穿的,好评,,,否,,,
淽**6,2025年11月05日 12:27:48,6947659905309087367,3782488879895019661,【小王家】杏色秋冬加绒牛仔裤设计感牛仔裤阔腿裤89106,杏色-厚绒常规(163cm以内)/26(85-95斤),5,,好评,,,否,,,
乐**v,2025年11月05日 12:27:37,6922083666307350412,3782488879895019661,【小王家】杏色秋冬加绒牛仔裤25年新款设计感阔腿裤89106,杏色-厚绒常规(163cm以内)/28(105-115斤),5,,好评,,,否,,,
郑**2,2025年11月05日 12:26:04,6947551853139662767,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,复古蓝-常规(163cm以内)/28(105-115斤),5,,好评,,,否,,,
奶**0,2025年11月05日 12:24:55,6947643861740820081,3751359783949697316,小王家刺绣款牛仔女中高腰复古水洗牛仔长裤琥珀系穿搭89081,复古蓝-小个子(153-163cm)/29(115-125斤),5,穿着很舒服,好评,,,否,,,
♡**6,2025年11月05日 12:24:40,6922075706430684424,3771391360960167942,【漠河舞厅】小王家微喇牛仔裤女25年新款中高腰修身显瘦黑灰色高弹牛仔裤8361,黑灰色-植绒常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
r**8,2025年11月05日 12:19:17,6947493770118633290,3780510753333837935,【小王家】复古蓝不贴腿微喇牛仔裤女中高腰显瘦筒喇裤89231,复古蓝-常规(155-165cm)/S(90-100斤),5,,好评,,,否,,,
菲**v,2025年11月05日 12:18:07,6921846234906656226,3781220412944417229,小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤521011,复古蓝 -常规(160cm以内)/26(90-100斤),5,,好评,,,否,,,
宇**8,2025年11月05日 12:17:20,6921966077403037034,3781974549097218166,【绿子粉丝】小王家冬季厚绒新款牛仔裤女中高腰时尚显瘦阔腿裤通勤穿搭89138,丹宁色-厚绒高个子(163cm以上)/30(125-135斤),5,质量很好哦,好评,,,否,,,
C**h,2025年11月05日 12:15:39,6922051304013528832,3780510753333837935,【小王家】复古蓝不贴腿微喇牛仔裤女中高腰显瘦筒喇裤89231,复古蓝-小个子(148-155cm)/M(100-110斤),5,版型很好,好评,,,否,,,
桃**z,2025年11月05日 12:15:34,6947543726989186771,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,复古蓝-常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
🌈**z,2025年11月05日 12:15:33,6947554318164038750,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-小个子(153-163cm)/29(115-125斤),4,面料舒服，兰知春序选品很好，小个子很难买到合适的，胯大腰细更难。另一个版型很喜欢但没有小个子的,好评,,,否,,,
梅**6,2025年11月05日 12:15:23,6947581429699319578,3782152974881652820,【李时髦专属】小王家秋冬新款加绒牛仔裤女黑灰色宽松显瘦阔腿裤长裤79002,黑灰色-常规(155-163cm)/M(100-115斤),5,,好评,,,否,,,
爱**x,2025年11月05日 12:12:08,6947679334537565297,3783664835514990949,小王家女25年秋冬新款弯刀裤宽松设计感牛仔裤琥珀系穿搭86011,灰杏色-常规(163cm以内)/28(110-120斤),5,爱了爱了,好评,,,否,,,
雪**x,2025年11月05日 12:05:40,6947553489087501799,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-高个子(163-173cm)/28(105-115斤),5,,好评,,,否,,,
卖**h,2025年11月05日 12:04:34,6922090549631417419,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,丹宁色-高个子(163cm以上)/30(130-140斤),5,在与辉同行买的，很不错的一条裤子，永远相信董宇辉😁,好评,,,否,,,
白**n,2025年11月05日 12:02:26,6947640587731932292,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/27(100-110斤),4,有点味道,好评,,,否,,,
🦙**r,2025年11月05日 12:01:29,6921897931303911369,3721666757119836639,【任小娜专属】中高腰牛仔阔腿裤猫须磨白款水洗牛仔阔腿长裤89138,复古蓝-常规(163cm以内)/30(125-135斤),4,裤子版型很好挺显瘦的，就是对于我来说短了点 再就是掉色 内裤上面都有牛仔裤掉色的毛,好评,,,否,,,
随**r,2025年11月05日 11:58:57,6947660317091698640,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/28(110-120斤),5,,好评,,,否,,,
@**j,2025年11月05日 11:56:00,6947109405169751596,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,丹宁色-常规(163cm以内)/29(120-130斤),5,给女儿买的，穿上合适，版型好。,好评,,,否,,,
媛**0,2025年11月05日 11:46:22,6922135429811306300,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-小个子(148-155cm)/28(105-115斤),5,,好评,,,否,,,
捣**z,2025年11月05日 11:45:54,6921855616636386433,3781220412944417229,小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤521011,丹宁色-高个子(160cm以上)/27(100-110斤),5,,好评,,,否,,,
☞**4,2025年11月05日 11:45:43,6947632407932048811,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规(163CM以内)/29(115-125斤),5,超级好看,好评,,,否,,,
B**z,2025年11月05日 11:34:30,6947390645402539081,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/27(100-110斤),4,,好评,,,否,,,
小**t,2025年11月05日 11:32:57,6947670685372322945,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,丹宁色-常规(163cm以内)/28(110-120斤),4,,好评,,,否,,,
🌈**4,2025年11月05日 11:26:46,6922093095782350024,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,灰杏色-常规(163cm以内)/29(120-130斤),4,不错，尺码合适，版型蛮好看的,好评,,,否,,,
#**f,2025年11月05日 11:25:36,6922139919403155036,3735399801307660303,【小王家】杏色牛仔阔腿裤显瘦百搭垂感牛仔长裤,杏色-小个子(163cm以内)/27(95-105斤),4,,好评,超级短 感觉尺码不准 要不然就是洗过回缩水变紧 避雷 还很贵,2025-11-19 09:51:06,否,,,
烟**8,2025年11月05日 11:25:10,6922005298626264192,3721666757119836639,【三重奏】小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-厚绒常规(163cm以内)/25(85斤以内),5,,好评,,,否,,,
太**0,2025年11月05日 11:19:56,6922139682857647616,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝 -常规(155-163cm)/28(105-115斤),5,,好评,,,否,,,
夏**2,2025年11月05日 11:19:10,6947669165374707424,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/29(120-130斤),5,,好评,,,否,,,
再**p,2025年11月05日 11:11:09,6947496041067779176,3780510753333837935,【小王家】复古蓝不贴腿微喇牛仔裤女中高腰显瘦筒喇裤89231,复古蓝-小个子(148-155cm)/XXS(80斤以内),5,穿上身很显型，尺码合适，颜色上档次,好评,,,否,,,
1**8,2025年11月05日 11:11:06,6921913825024507128,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-高个子(163-173cm)/29(115-125斤),5,,好评,,,否,,,
杨**6,2025年11月05日 11:06:52,6922048673748974976,3780358941448470981,小王家高腰复古宽松阔腿裤冬新款加绒加厚加绒直筒复古牛仔89081,质感蓝厚绒-常规(163cm以内)/29(115-125斤),0,,差评,穿好些天来评论了，这条裤子真的好好，好穿又好看，又好搭配，小王家种草了，买了好几条裤子了,2025-11-22 10:57:42,否,,,
R**v,2025年11月05日 11:06:43,6947609446438541010,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝 -常规(155-163cm)/30(125-135斤),5,,好评,,,否,,,
旺**6,2025年11月05日 11:04:48,6947636213524272942,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝 -常规(155-163cm)/28(105-115斤),5,"质量不错，
尺码建议：身高158，体重 113，尺码合",好评,,,否,,,
s**6,2025年11月05日 11:04:01,6947553635021559397,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/28(110-120斤),4,屁股到大腿那憋，腰能上来，小腿以下又很宽，我感觉不适合我，应该是胖的过，161、125斤，这裤子只能给别人穿了，我实在穿不了,好评,,,否,,,
小**v,2025年11月05日 11:03:37,6921922935213882634,3775285281557709193,小王家牛仔裤子女25年秋季款中高腰显瘦时尚阔腿裤通勤穿搭89138,杏色-高个子(163cm以上)/29(115-125斤),5,裤子质量不错，就是长度可以再加长一点，,好评,,,否,,,
艳**t,2025年11月05日 10:49:07,6922074995113426457,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,丹宁色-常规(163cm以内)/28(110-120斤),5,,好评,,,否,,,
💕**z,2025年11月05日 10:47:55,6947637919615947980,3782488879895019661,【小王家】杏色秋冬加绒牛仔裤设计感牛仔裤阔腿裤89106,杏色-厚绒高个子(163cm以上)/29(115-125斤),5,我165，130斤，29码还有余量，只是裤脚长，需要搭配厚底鞋，平底鞋的话裤脚刚好落在地上，质量倒是很好，,好评,,,否,,,
晴**b,2025年11月05日 10:47:27,6947564232699811257,3779761874447499600,小王家牛仔裤女25年新款中高腰复古水洗休闲牛仔阔腿长裤521011,复古蓝 -常规(163cm以内)/25(85斤以内),5,很适合小个子，买的第一款阔腿裤，版型，做工都很满意,好评,,,否,,,
s**h,2025年11月05日 10:42:06,6922093652955528645,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,灰杏色-高个子(163cm以上)/28(110-120斤),4,,好评,,,否,,,
身**6,2025年11月05日 10:36:33,6947405398978336083,3774938087038255371,【粉丝专属福利】小王家新款刺绣款牛仔阔腿裤女古水洗宽松89081,杏色-小个子(153-163cm)/26(85-95斤),5,,好评,,,否,,,
一**z,2025年11月05日 10:33:01,6947558375719113820,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/26(90-100斤),5,,好评,,,否,,,
摩**8,2025年11月05日 10:31:22,6947669527925888390,3782882734964343273,《压箱底神裤》小王家刺绣款新款中高腰水洗牛仔长裤通勤百搭89081,丹宁色-厚绒高个子(163cm以上)/29(115-125斤),5,,好评,,,否,,,
只**r,2025年11月05日 10:28:34,6947256729711154246,3721666757119836639,《三重奏》小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
w**2,2025年11月05日 10:21:34,6922061660792126930,3767321355570249751,【小蛋黄推荐】小王家显瘦阔腿裤女秋季新款复古设计感牛仔裤89235,怀旧蓝-常规(155-163cm)/L(115-125斤),5,,好评,,,否,,,
七**6,2025年11月05日 10:20:11,6947594737676392350,3735399801307660303,【小王家】杏色牛仔阔腿裤显瘦百搭垂感牛仔长裤,杏色-小个子(163cm以内)/27(95-105斤),5,"穿起来很舒服，质量也很好特别喜欢。
价格也挺划算的。",好评,,,否,,,
空**v,2025年11月05日 10:16:48,6947627218714760314,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-高个子(163cm以上)/29(115-125斤),5,,好评,,,否,,,
一**0,2025年11月05日 10:15:23,6947191318251902765,3781220412944417229,小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤521011,丹宁色-常规(160cm以内)/27(100-110斤),4,,好评,,,否,,,
简**6,2025年11月05日 10:14:32,6947643806019884797,3751359783949697316,小王家刺绣款牛仔女中高腰复古水洗牛仔长裤琥珀系穿搭89081,丹宁色-小个子(153-163cm)/29(115-125斤),5,,好评,,,否,,,
一**p,2025年11月05日 10:14:24,6947624860603848445,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-小个子(148-155cm)/26(85-95斤),5,,好评,,,否,,,
陌**4,2025年11月05日 10:13:25,6947645678955140576,3775285281557709193,小王家牛仔裤子女25年秋季款中高腰显瘦时尚阔腿裤通勤穿搭89138,丹宁色-高个子(163cm以上)/27(95-105斤),5,,好评,,,否,,,
@**x,2025年11月05日 10:11:59,6947635292977763869,3782895841174487390,小王家冬季厚绒牛仔裤女25年新款显瘦阔腿裤通勤百搭89081,丹宁色-常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
ꪑ**6,2025年11月05日 10:06:36,6947435897735354128,3756545185811661339,小王家弯刀裤女25年秋季新款中高腰宽松显瘦设计感牛仔裤86011,复古深蓝-高个子(163cm以上)/30(130-140斤),5,,好评,,,否,,,
阿**8,2025年11月05日 09:57:27,6922100329301376787,3782152974881652820,【李时髦专属】小王家秋冬新款加绒牛仔裤女黑灰色宽松显瘦阔腿裤长裤79002,黑灰色-植绒小个子(148-155cm)/M(100-115斤),5,,好评,,,否,,,
薛**2,2025年11月05日 09:51:10,6922130836512406987,3751359783949697316,小王家刺绣款牛仔女中高腰复古水洗牛仔长裤琥珀系穿搭89081,丹宁色-小个子(153-163cm)/30(125-135斤),5,很好，很舒服，第二次购买，裤型非常好看,好评,,,否,,,
奶**r,2025年11月05日 09:33:00,6947624831500227898,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝 -常规(155-163cm)/27(95-105斤),4,,好评,,,否,,,
l**0,2025年11月05日 09:26:14,6947544708033091262,3782488879895019661,【小王家】杏色秋冬加绒牛仔裤25年新款设计感阔腿裤89106,杏色-厚绒常规(163cm以内)/30(125-135斤),5,衣服很好，版型好舒服，值得推荐！,好评,,,否,,,
用**v,2025年11月05日 09:23:22,6922122523232141159,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-小个子(148-155cm)/26(85-95斤),4,,好评,,,否,,,
竹**l,2025年11月05日 09:23:06,6922050421117779436,3780500149084750150,小王家小个子牛仔裤女25年秋冬新款中高腰复古水洗阔腿裤68055,复古蓝-小个子(148-155cm)/M(95-105斤),5,尺码建议：最满意的一次购物，物超所值，颜色上身效果刚刚好,好评,,,否,,,
向**6,2025年11月05日 09:11:01,6947629218769737085,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-小个子(148-155cm)/26(85-95斤),5,衣服质量很好，只是我穿着不太合适只能怪自己身材不好,好评,,,否,,,
淑**0,2025年11月05日 09:08:33,6921960876088720598,3780506909430382650,小王家厚绒新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,丹宁色-厚绒高个子(163cm以上)/30(125-135斤),5,很好,好评,,,否,,,
静**8,2025年11月05日 09:08:13,6922140388362845749,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-高个子(163cm以上)/28(105-115斤),4,,好评,,,否,,,
L**j,2025年11月05日 09:08:08,6922083160915541106,3721666757119836639,《三重奏》小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-常规(163cm以内)/28(105-115斤),5,终于选到自己合适的裤子了 质量很好 裤型也很好 来来回回换了两次才买到合适的 163，54kg买的163小个子的28码刚刚好,好评,,,否,,,
琳**t,2025年11月05日 09:06:46,6947612943464338729,3783289532858892646,小王家三本针显瘦牛仔裤女秋冬款中高腰时尚阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/30(125-135斤),3,"感觉偏胖的人不适合，扣腰的码子太小了
款式、料子都好",中评,,,否,,,
伦**v,2025年11月05日 09:06:35,6947618106842748180,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-高个子(163cm以上)/29(115-125斤),4,,好评,,,否,,,
l**2,2025年11月05日 09:06:32,6922082727960281016,3767866176282165697,【小王家】 复古蓝 白色阔腿裤女小众复古压线设计感牛仔裤89239,复古蓝-高个子(163cm以上)/M(95-110斤),5,,好评,,,否,,,
陈**d,2025年11月05日 09:05:26,6947502754054608088,3775151843206890315,小王家一裤两穿牛仔裤女25年新款复古宽松显瘦水洗阔腿长裤89316,丹宁色-常规(163cm以内)/27(100-110斤),5,,好评,,,否,,,
要**4,2025年11月05日 08:56:15,6947605865097073683,3780312246345924787,小王家一裤两穿牛仔裤女25年新款复古宽松显瘦水洗阔腿长裤89316,复古蓝-常规(163cm以内)/27(100-110斤),5,尺码合适，裤长也合适，搭配浅衣服穿好看,好评,,,否,,,
内**x,2025年11月05日 08:55:51,6947627932134216813,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝 -常规(155-163cm)/28(105-115斤),5,,好评,,,否,,,
千**4,2025年11月05日 08:52:43,6922129104811032421,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-高个子(163cm以上)/28(105-115斤),5,,好评,,,否,,,
L**v,2025年11月05日 08:47:42,6947454883289895996,3767321355570249751,小王家腊肠狗显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝-常规(155-163cm)/M(100-115斤),1,尺码合适！非常满意！,差评,,,否,,,
Y**8,2025年11月05日 08:41:39,6922146856541126183,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝 -常规(155-163cm)/29(115-125斤),5,,好评,,,否,,,
芋**6,2025年11月05日 08:41:07,6947683323207685526,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,丹宁色-常规(163cm以内)/26(90-100斤),5,,好评,,,否,,,
熙**8,2025年11月05日 08:33:38,6947210080525227037,3721666757119836639,【三重奏】小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,丹宁色-厚绒高个子(163cm以上)/29(115-125斤),5,,好评,,,否,,,
香**n,2025年11月05日 08:32:46,6922091802090176016,3772496956451061907,小王家高弹牛仔裤女25年秋季款修身显瘦水洗牛仔微喇长裤99503,复古浅蓝-常规(155-163cm)/L(105-115斤),5,,好评,,,否,,,
晴**8,2025年11月05日 08:32:36,6922093192415444071,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,丹宁色-高个子(163cm以上)/26(90-100斤),5,,好评,,,否,,,
